"GEO_ID","NAME","B01001_001E","B01001_001M","B01001_002E","B01001_002M","B01001_003E","B01001_003M","B01001_004E","B01001_004M","B01001_005E","B01001_005M","B01001_006E","B01001_006M","B01001_007E","B01001_007M","B01001_008E","B01001_008M","B01001_009E","B01001_009M","B01001_010E","B01001_010M","B01001_011E","B01001_011M","B01001_012E","B01001_012M","B01001_013E","B01001_013M","B01001_014E","B01001_014M","B01001_015E","B01001_015M","B01001_016E","B01001_016M","B01001_017E","B01001_017M","B01001_018E","B01001_018M","B01001_019E","B01001_019M","B01001_020E","B01001_020M","B01001_021E","B01001_021M","B01001_022E","B01001_022M","B01001_023E","B01001_023M","B01001_024E","B01001_024M","B01001_025E","B01001_025M","B01001_026E","B01001_026M","B01001_027E","B01001_027M","B01001_028E","B01001_028M","B01001_029E","B01001_029M","B01001_030E","B01001_030M","B01001_031E","B01001_031M","B01001_032E","B01001_032M","B01001_033E","B01001_033M","B01001_034E","B01001_034M","B01001_035E","B01001_035M","B01001_036E","B01001_036M","B01001_037E","B01001_037M","B01001_038E","B01001_038M","B01001_039E","B01001_039M","B01001_040E","B01001_040M","B01001_041E","B01001_041M","B01001_042E","B01001_042M","B01001_043E","B01001_043M","B01001_044E","B01001_044M","B01001_045E","B01001_045M","B01001_046E","B01001_046M","B01001_047E","B01001_047M","B01001_048E","B01001_048M","B01001_049E","B01001_049M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Male:","Margin of Error!!Total:!!Male:","Estimate!!Total:!!Male:!!Under 5 years","Margin of Error!!Total:!!Male:!!Under 5 years","Estimate!!Total:!!Male:!!5 to 9 years","Margin of Error!!Total:!!Male:!!5 to 9 years","Estimate!!Total:!!Male:!!10 to 14 years","Margin of Error!!Total:!!Male:!!10 to 14 years","Estimate!!Total:!!Male:!!15 to 17 years","Margin of Error!!Total:!!Male:!!15 to 17 years","Estimate!!Total:!!Male:!!18 and 19 years","Margin of Error!!Total:!!Male:!!18 and 19 years","Estimate!!Total:!!Male:!!20 years","Margin of Error!!Total:!!Male:!!20 years","Estimate!!Total:!!Male:!!21 years","Margin of Error!!Total:!!Male:!!21 years","Estimate!!Total:!!Male:!!22 to 24 years","Margin of Error!!Total:!!Male:!!22 to 24 years","Estimate!!Total:!!Male:!!25 to 29 years","Margin of Error!!Total:!!Male:!!25 to 29 years","Estimate!!Total:!!Male:!!30 to 34 years","Margin of Error!!Total:!!Male:!!30 to 34 years","Estimate!!Total:!!Male:!!35 to 39 years","Margin of Error!!Total:!!Male:!!35 to 39 years","Estimate!!Total:!!Male:!!40 to 44 years","Margin of Error!!Total:!!Male:!!40 to 44 years","Estimate!!Total:!!Male:!!45 to 49 years","Margin of Error!!Total:!!Male:!!45 to 49 years","Estimate!!Total:!!Male:!!50 to 54 years","Margin of Error!!Total:!!Male:!!50 to 54 years","Estimate!!Total:!!Male:!!55 to 59 years","Margin of Error!!Total:!!Male:!!55 to 59 years","Estimate!!Total:!!Male:!!60 and 61 years","Margin of Error!!Total:!!Male:!!60 and 61 years","Estimate!!Total:!!Male:!!62 to 64 years","Margin of Error!!Total:!!Male:!!62 to 64 years","Estimate!!Total:!!Male:!!65 and 66 years","Margin of Error!!Total:!!Male:!!65 and 66 years","Estimate!!Total:!!Male:!!67 to 69 years","Margin of Error!!Total:!!Male:!!67 to 69 years","Estimate!!Total:!!Male:!!70 to 74 years","Margin of Error!!Total:!!Male:!!70 to 74 years","Estimate!!Total:!!Male:!!75 to 79 years","Margin of Error!!Total:!!Male:!!75 to 79 years","Estimate!!Total:!!Male:!!80 to 84 years","Margin of Error!!Total:!!Male:!!80 to 84 years","Estimate!!Total:!!Male:!!85 years and over","Margin of Error!!Total:!!Male:!!85 years and over","Estimate!!Total:!!Female:","Margin of Error!!Total:!!Female:","Estimate!!Total:!!Female:!!Under 5 years","Margin of Error!!Total:!!Female:!!Under 5 years","Estimate!!Total:!!Female:!!5 to 9 years","Margin of Error!!Total:!!Female:!!5 to 9 years","Estimate!!Total:!!Female:!!10 to 14 years","Margin of Error!!Total:!!Female:!!10 to 14 years","Estimate!!Total:!!Female:!!15 to 17 years","Margin of Error!!Total:!!Female:!!15 to 17 years","Estimate!!Total:!!Female:!!18 and 19 years","Margin of Error!!Total:!!Female:!!18 and 19 years","Estimate!!Total:!!Female:!!20 years","Margin of Error!!Total:!!Female:!!20 years","Estimate!!Total:!!Female:!!21 years","Margin of Error!!Total:!!Female:!!21 years","Estimate!!Total:!!Female:!!22 to 24 years","Margin of Error!!Total:!!Female:!!22 to 24 years","Estimate!!Total:!!Female:!!25 to 29 years","Margin of Error!!Total:!!Female:!!25 to 29 years","Estimate!!Total:!!Female:!!30 to 34 years","Margin of Error!!Total:!!Female:!!30 to 34 years","Estimate!!Total:!!Female:!!35 to 39 years","Margin of Error!!Total:!!Female:!!35 to 39 years","Estimate!!Total:!!Female:!!40 to 44 years","Margin of Error!!Total:!!Female:!!40 to 44 years","Estimate!!Total:!!Female:!!45 to 49 years","Margin of Error!!Total:!!Female:!!45 to 49 years","Estimate!!Total:!!Female:!!50 to 54 years","Margin of Error!!Total:!!Female:!!50 to 54 years","Estimate!!Total:!!Female:!!55 to 59 years","Margin of Error!!Total:!!Female:!!55 to 59 years","Estimate!!Total:!!Female:!!60 and 61 years","Margin of Error!!Total:!!Female:!!60 and 61 years","Estimate!!Total:!!Female:!!62 to 64 years","Margin of Error!!Total:!!Female:!!62 to 64 years","Estimate!!Total:!!Female:!!65 and 66 years","Margin of Error!!Total:!!Female:!!65 and 66 years","Estimate!!Total:!!Female:!!67 to 69 years","Margin of Error!!Total:!!Female:!!67 to 69 years","Estimate!!Total:!!Female:!!70 to 74 years","Margin of Error!!Total:!!Female:!!70 to 74 years","Estimate!!Total:!!Female:!!75 to 79 years","Margin of Error!!Total:!!Female:!!75 to 79 years","Estimate!!Total:!!Female:!!80 to 84 years","Margin of Error!!Total:!!Female:!!80 to 84 years","Estimate!!Total:!!Female:!!85 years and over","Margin of Error!!Total:!!Female:!!85 years and over",
"1500000US150010205001","Block Group 1; Census Tract 205; Hawaii County; Hawaii","1234","586","801","474","0","12","91","116","0","12","0","12","0","12","26","41","0","12","180","203","0","12","17","35","0","12","135","183","27","44","25","39","122","156","0","12","56","88","0","12","26","42","0","12","0","12","0","12","96","131","433","209","0","12","0","12","33","54","0","12","0","12","0","12","0","12","0","12","76","109","0","12","0","12","0","12","32","53","67","57","21","36","0","12","0","12","25","41","57","87","19","32","0","12","81","123","22","36",
"1500000US150010205002","Block Group 2; Census Tract 205; Hawaii County; Hawaii","1193","591","401","195","0","12","60","96","25","40","104","129","0","12","18","35","0","12","0","12","76","76","42","65","0","12","0","12","0","12","0","12","0","12","53","80","0","12","0","12","0","12","0","12","0","12","23","37","0","12","792","443","0","12","122","152","22","34","0","12","109","124","0","12","0","12","0","12","101","140","0","12","111","136","0","12","141","99","26","40","44","56","0","12","68","71","0","12","0","12","48","53","0","12","0","12","0","12",
"1500000US150010205003","Block Group 3; Census Tract 205; Hawaii County; Hawaii","1830","487","691","204","148","122","36","36","29","44","4","7","96","69","9","14","8","10","123","110","85","57","3","6","17","29","48","57","0","12","35","40","28","34","0","12","2","4","0","12","0","12","20","36","0","12","0","12","0","12","1139","331","119","85","105","78","32","31","148","90","257","126","21","24","6","11","133","116","38","47","49","60","106","70","25","37","0","12","42","44","41","48","17","29","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150010205004","Block Group 4; Census Tract 205; Hawaii County; Hawaii","1295","571","591","264","4","10","22","35","43","69","27","49","77","102","1","35","16","39","3","5","0","12","42","63","44","58","1","3","3","9","40","38","24","37","15","22","1","28","25","39","98","117","72","61","33","42","0","12","0","12","704","388","0","12","3","7","88","108","0","12","2","38","17","33","0","12","0","12","59","73","27","49","3","8","89","133","0","12","53","46","25","29","0","12","9","22","2","6","135","117","108","69","33","40","0","12","51","56",
"1500000US150010206001","Block Group 1; Census Tract 206; Hawaii County; Hawaii","868","231","446","139","0","12","0","12","30","34","0","12","32","40","12","17","0","12","0","12","27","35","0","12","0","12","28","24","75","64","42","34","18","30","31","36","21","20","78","54","0","12","11","15","15","16","16","23","10","13","422","129","46","41","45","53","1","1","10","14","0","12","15","24","0","12","0","12","9","12","11","15","44","34","23","31","22","22","25","30","46","38","13","18","14","15","9","13","19","18","32","26","19","18","0","12","19","14",
"1500000US150010206002","Block Group 2; Census Tract 206; Hawaii County; Hawaii","984","201","458","99","18","12","33","22","48","31","16","20","2","4","0","12","3","4","14","12","23","14","16","11","18","10","41","30","44","31","19","14","40","34","20","13","17","11","11","10","7","7","12","11","10","7","11","15","35","40","526","129","17","17","20","13","29","18","39","32","31","26","11","14","10","8","8","8","11","10","32","20","23","13","22","14","40","28","38","30","17","13","57","57","14","10","7","5","17","12","29","18","6","6","16","12","32","40",
"1500000US150010206003","Block Group 3; Census Tract 206; Hawaii County; Hawaii","1955","288","929","157","105","53","69","32","68","28","45","21","41","22","2","5","10","9","25","13","58","24","55","27","53","22","61","27","53","27","47","21","32","19","19","11","41","18","31","18","20","16","65","32","18","13","9","8","2","5","1026","171","34","19","42","24","89","28","73","55","86","68","9","11","10","8","20","12","52","22","66","37","29","19","75","27","80","27","36","20","63","28","22","15","36","15","58","20","69","44","24","14","23","18","13","11","17","13",
"1500000US150010206004","Block Group 4; Census Tract 206; Hawaii County; Hawaii","2995","567","1399","236","57","37","87","29","111","50","55","22","29","21","25","15","2","4","91","57","83","66","116","62","86","44","100","52","72","35","61","25","117","53","54","54","57","33","8","8","58","34","37","21","72","56","12","7","9","10","1596","403","33","28","72","41","100","41","43","20","47","36","11","9","11","13","104","107","8","7","111","51","73","29","79","50","81","30","60","23","177","95","59","32","99","67","23","18","54","21","108","63","33","20","37","18","173","172",
"1500000US150010207011","Block Group 1; Census Tract 207.01; Hawaii County; Hawaii","2613","539","1409","343","177","155","48","56","104","82","26","33","59","68","13","20","0","12","56","51","91","73","64","64","54","50","54","53","60","58","55","41","33","30","0","12","79","65","73","66","37","43","68","56","53","38","30","33","175","120","1204","252","44","52","97","62","61","54","16","25","94","94","35","49","0","12","12","20","58","53","71","75","26","29","104","75","42","40","58","51","87","58","39","34","42","36","20","18","69","54","21","22","77","56","42","43","89","59",
"1500000US150010207012","Block Group 2; Census Tract 207.01; Hawaii County; Hawaii","1191","377","564","212","20","31","34","37","9","17","29","31","43","59","0","12","0","12","16","26","55","81","28","38","13","22","18","23","21","26","8","15","102","92","24","28","44","52","0","12","0","12","41","41","44","54","15","28","0","12","627","217","26","30","10","18","39","46","0","12","0","12","0","12","0","12","105","126","89","75","0","12","72","72","0","12","38","43","0","12","10","17","82","70","61","48","30","28","10","19","10","17","0","12","32","42","13","20",
"1500000US150010207013","Block Group 3; Census Tract 207.01; Hawaii County; Hawaii","1442","416","721","236","25","40","45","44","30","36","42","39","0","12","0","12","0","12","21","23","90","82","75","90","0","12","40","38","14","24","71","52","0","12","0","12","77","60","0","12","55","39","75","48","51","54","0","12","10","16","721","229","31","39","14","21","37","53","0","12","0","12","0","12","0","12","7","12","68","55","75","74","61","51","27","29","77","69","5","10","36","37","20","23","49","34","0","12","41","28","68","53","71","60","0","12","34","30",
"1500000US150010207021","Block Group 1; Census Tract 207.02; Hawaii County; Hawaii","1504","465","594","168","0","12","0","12","43","45","14","22","0","12","29","43","19","24","8","18","54","54","77","78","43","43","37","35","13","19","31","29","29","24","15","19","50","44","3","5","8","12","44","35","77","51","0","12","0","12","910","352","35","43","81","71","123","108","0","12","39","59","0","12","0","12","9","15","50","49","129","120","94","107","28","43","29","34","10","15","14","19","82","46","8","15","21","22","44","32","62","37","42","31","10","17","0","12",
"1500000US150010207022","Block Group 2; Census Tract 207.02; Hawaii County; Hawaii","2042","391","956","202","43","38","162","123","89","74","37","33","0","12","0","12","0","12","20","25","0","12","28","32","42","35","56","45","73","49","53","40","22","21","32","29","88","50","9","15","62","37","38","41","54","43","43","35","5","10","1086","235","17","25","54","45","20","29","28","34","17","29","19","20","34","43","20","30","41","47","16","25","99","52","57","52","65","50","55","46","83","54","49","32","49","32","19","21","62","50","65","65","114","57","38","43","65","51",
"1500000US150010207023","Block Group 3; Census Tract 207.02; Hawaii County; Hawaii","1282","351","667","198","44","72","12","20","47","64","27","32","12","19","0","12","0","12","7","12","56","46","52","55","10","15","102","74","15","17","36","44","12","15","22","23","59","38","9","13","32","29","55","37","33","26","16","19","9","14","615","181","10","17","27","23","25","40","0","12","0","12","4","6","0","12","55","36","18","30","13","20","56","45","45","72","20","22","27","48","9","13","27","23","61","33","24","26","0","12","60","41","77","67","17","20","40","48",
"1500000US150010208011","Block Group 1; Census Tract 208.01; Hawaii County; Hawaii","1541","304","699","192","23","25","11","16","43","34","18","22","0","12","0","12","0","12","16","20","42","39","56","47","39","36","13","20","49","46","15","16","111","93","44","34","17","20","17","20","50","30","60","35","31","33","13","24","31","29","842","166","24","29","17","19","18","22","28","36","39","47","0","12","15","20","0","12","58","50","26","29","55","35","14","20","18","22","39","34","111","56","13","21","65","33","31","35","30","27","49","34","23","24","43","24","126","90",
"1500000US150010208012","Block Group 2; Census Tract 208.01; Hawaii County; Hawaii","2431","456","1192","288","77","73","44","57","156","122","38","53","17","21","0","12","2","6","47","47","23","25","46","47","115","74","107","69","79","70","56","46","93","68","16","17","44","49","40","41","57","39","35","23","83","56","8","13","9","14","1239","237","59","59","48","39","84","65","61","53","26","32","0","12","36","50","80","73","81","58","108","118","80","56","113","62","17","20","48","56","85","51","30","27","55","34","21","24","26","23","47","50","70","50","35","40","29","35",
"1500000US150010208013","Block Group 3; Census Tract 208.01; Hawaii County; Hawaii","1302","546","754","374","108","141","137","74","85","55","21","29","0","12","0","12","0","12","23","26","80","93","0","12","99","51","33","32","10","17","18","20","20","23","9","14","8","14","11","18","8","13","33","34","38","45","13","21","0","12","548","195","75","43","26","25","57","42","5","12","0","12","0","12","0","12","27","45","0","12","84","106","98","61","19","19","12","18","16","18","11","15","0","12","42","45","32","38","12","15","32","28","0","12","0","12","0","12",
"1500000US150010208021","Block Group 1; Census Tract 208.02; Hawaii County; Hawaii","1371","346","610","237","2","4","53","78","0","12","24","38","4","6","0","12","0","12","52","62","79","87","9","18","64","78","84","71","17","23","25","33","48","55","4","7","41","44","4","7","17","26","48","37","3","7","4","10","28","30","761","230","29","40","1","3","18","22","18","21","3","5","3","5","0","12","30","35","2","4","13","22","39","40","4","5","39","42","13","19","153","172","68","67","29","42","58","41","92","80","36","35","6","8","19","24","88","92",
"1500000US150010208022","Block Group 2; Census Tract 208.02; Hawaii County; Hawaii","454","241","241","156","0","12","0","12","67","81","0","12","0","12","0","12","0","12","30","52","0","12","0","12","0","12","7","13","0","12","32","39","0","12","18","31","0","12","0","12","0","12","0","12","41","48","30","34","16","25","213","107","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","22","36","0","12","1","3","20","33","0","12","53","48","13","23","0","12","0","12","22","36","51","52","0","12","31","35","0","12",
"1500000US150010208023","Block Group 3; Census Tract 208.02; Hawaii County; Hawaii","3074","883","1434","505","46","54","104","113","143","133","89","88","44","45","0","12","0","12","0","12","78","76","174","216","57","54","118","116","29","35","135","93","99","106","12","19","22","33","18","30","91","65","49","46","21","27","14","22","91","82","1640","443","2","7","61","56","171","162","83","83","0","12","14","22","0","12","81","82","58","66","35","48","61","72","251","174","104","91","126","107","70","75","42","61","57","52","19","23","88","57","72","74","92","66","66","66","87","95",
"1500000US150010208024","Block Group 4; Census Tract 208.02; Hawaii County; Hawaii","839","388","431","189","102","92","0","12","33","37","0","12","0","12","0","12","0","12","0","12","0","12","0","12","81","103","8","17","32","37","12","20","18","29","14","23","17","26","0","12","16","26","61","54","0","12","29","34","8","12","408","206","0","12","11","18","0","12","18","28","0","12","0","12","0","12","0","12","69","95","14","21","0","12","35","30","9","21","23","37","0","12","23","35","31","36","16","26","6","13","12","20","48","48","5","8","88","97",
